Category,Cell Name,Area,Urbanity,cell_acv_30,cell_acv_31,num_universe_30,num_universe_31,store_30,store_31,panel_acv_30,panel_acv_31,optimal_panel,sales_30,sales_31,diff,lost_outlets,new_outlets,common_outlets,acv_pf_30,acv_pf_31,sales_vol_30,sales_vol_31,weighted_change,sales_val_30,sales_val_31,val_change,Local (Other than PTC-PMI)_30,Local (Other than PTC-PMI)_31,Philip Morris Pak Ltd_30,Philip Morris Pak Ltd_31,Pakistan Tobacco Company_30,Pakistan Tobacco Company_31,ITB_30,ITB_31
CIGARETTES,National-Total Rural-Sp-Punjab-Bahwalpur-Med-Rural-Gs-Gms-Handler-Ttl,MULTAN,Urban,3056701.775000,3056701.775000,3567.437465,3567.437465,567,567,2746477.501100,2746477.501100,656,309930.000000,243778.000000,-66152.000000,0,0,567,1.112953510005361827647997113,1.112953510005361827647997113,6198600.000000,4875560.000000,-1323040.000000,18610009.000000,15975318.000000,-2634691.000000,173838.000000,138572.000000,43557.000000,42113.000000,84935.000000,56207.000000,5911.000000,6886.000000
CIGARETTES,National-Total Rural-Sp-Punjab-Bahwalpur-Med-Rural-Ks-Handler-Ttl,MULTAN,Urban,3614869.607000,3614869.607000,4953.800006,4953.800006,567,567,2746477.501100,2746477.501100,7678,309930.000000,243778.000000,-66152.000000,0,0,567,1.316183950369954843829250257,1.316183950369954843829250257,6198600.000000,4875560.000000,-1323040.000000,18610009.000000,15975318.000000,-2634691.000000,173838.000000,138572.000000,43557.000000,42113.000000,84935.000000,56207.000000,5911.000000,6886.000000
