Category,Cell Name,Area,Urbanity,cell_acv_30,cell_acv_31,cell_acv_32,num_universe_30,num_universe_31,num_universe_32,store_30,store_31,store_32,panel_acv_30,panel_acv_31,panel_acv_32,optimal_panel,sales_30,sales_31,sales_32,diff,lost_outlets,new_outlets,common_outlets,acv_pf_30,acv_pf_31,acv_pf_32,sales_vol_30,sales_vol_31,sales_vol_32,weighted_change,sales_val_30,sales_val_31,sales_val_32,val_change,Local (Other than PTC-PMI)_30,Local (Other than PTC-PMI)_31,Local (Other than PTC-PMI)_32,Philip Morris Pak Ltd_30,Philip Morris Pak Ltd_31,Philip Morris Pak Ltd_32,Pakistan Tobacco Company_30,Pakistan Tobacco Company_31,Pakistan Tobacco Company_32,ITB_30,ITB_31,ITB_32
CIGARETTES,National-Total Urban,MULTAN,Urban,76947.496520,76947.496520,76947.496520,431.527259,431.527259,431.527259,567,567,567,2746477.501100,2746477.501100,2746477.500330,125,309930.000000,243778.000000,324077.000000,80299.000000,0,0,567,0.02801679478138143339622495479,0.02801679478138143339622495479,0.02801679478923619717239702671,6198600.000000,4875560.000000,6481540.000000,1605980.000000,18610009.000000,15975318.000000,21133727.000000,5158409.000000,173838.000000,138572.000000,183658.000000,43557.000000,42113.000000,51570.000000,84935.000000,56207.000000,77708.000000,5911.000000,6886.000000,9243.000000
